X,author,title,type,start,end,kind,words
931,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,116127,116445,NA,At last the Empress arrived into the BlazingWorld and coming to her Imperial Palace you may sooner imagine than expect that I should express the joy which the Emperor had at her safe return for he loved her beyond his Soul and there was no love lost for the Empress equald his Affection with no less love to him
1098,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",entity,116197,116211,location,Imperial Palace
932,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,116447,116937,NA,After the time of rejoicing with each other the Duchesss Soul beggd leave to return to her Noble Lord But the Emperor desired that before she departed she would see how he had employed his time in the Empresss absence for he had built Stables and RidingHouses and desired to have Horses of Manage such as according to the Empresss Relation the Duke of Newcastlehad The Emperor enquired of the Duchess the Form and Structure of her Lord and Husbands Stables and RidingHouse
933,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,116939,117131,NA,The Duchess answerd his Majesty That they were but plain and ordinary but said she had my Lord Wealth I am sure he would not spare it in rendring his Buildings as Noble as could be made
1020,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",entity,117034,117044,person,Lord Wealth
1021,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",entity,117109,117113,person,Noble
934,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,117133,117689,NA,Hereupon the Emperor shewed the Duchess the Stables he had built which were most stately and magnificent among the rest there was one double Stable that held a Hundred Horses on a side the main Building was of Gold lined with several sorts of precious Materials the Roof was Arched with Agats the sides of the Walls were lined with Cornelian the Floor was paved with Amber the Mangers were Mother of Pearl the Pillars as also the middle Isle or Walk of the Stables were of Crystal the Front and Gate was of Turquois most neatly cut and carved
1099,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",entity,117542,117546,location,Pearl
935,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,117691,117945,NA,The RidingHouse was lined with Saphirs Topases and the like the Floor was all of GoldenSand so finely sifted that it was extreamly soft and not in the least hurtful to the Horses feet and the Door and Frontispiece was of Emeralds curiously carved
936,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,117948,118387,NA,After the view of these Glorious and Magnificent Buildings which the Duchesss Soul was much delighted withall she resolved to take her leave but the Emperor desired her to stay yet some short time more for they both loved her company so well that they were unwilling to have her depart so soon several Conferences and Discourses passd between them amongst the rest the Emperor desird her advice how to set up a Theatre for Plays
1100,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",entity,118273,118282,location,Discourses
937,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,118389,118730,NA,The Duchess confessed her Ignorance in this Art telling his Majesty that she knew nothing of erecting Theatres or Scenes but what she had by an Immaterial Observation when she was with the Empresss Soul in the chief City of E Entring into one of their Theatres whereof the Empress could give as much account to his Majesty as her self
938,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,118732,118835,NA,But both the Emperor and the Empress told the Duchess That she could give directions how to make Plays
939,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,118837,118963,NA,The Duchess answered That she had as little skill to form a Play after the Mode as she had to paint or make a Scene for shew
940,"Cavendish, Margaret","The Description of a New World, Called The Blazing-World",sentence,118965,119295,NA,But you have made Plays replied the Empress Yes answered the Duchess I intended them for Plays but the Wits of these present times condemned them as uncapable of being represented or acted because they were not made up according to the Rules of Art though I dare say That the Descriptions are as good as any they have writ
